Student_ID,Study_Hours_Per_Week,Attendance_Percent,Quiz_Avg_Score,Sleep_Hours_Per_Night,Social_Media_Hours_Per_Day,Previous_GPA,Extracurricular_Activities,Parent_Education_Level,Current_GPA,Final_Score,Pass_Fail,Grade,Risk_Level,Parent_Education_Level_Encoded,Pass_Fail_Encoded,Grade_Encoded,Risk_Level_Encoded,Study_Efficiency,Sleep_Study_Ratio,Social_Media_Risk,Attendance_Study_Product,Study_Hours_Per_Week_scaled,Attendance_Percent_scaled,Quiz_Avg_Score_scaled,Sleep_Hours_Per_Night_scaled,Social_Media_Hours_Per_Day_scaled,Previous_GPA_scaled,Extracurricular_Activities_scaled,Parent_Education_Level_Encoded_scaled,Study_Efficiency_scaled,Sleep_Study_Ratio_scaled,Social_Media_Risk_scaled,Attendance_Study_Product_scaled,Current_GPA_scaled,Final_Score_scaled,Feature_Set,Cluster,PCA1,PCA2
S1413,4.7,83.7,74.1,8.0,0.7,2.72,0,Bachelor,2.23,42.0,Fail,F,Medium Risk,1,0,3,2,13.0,10.37,0.11,3.93,-1.60744074199894,0.2918081428525161,0.3801077605462513,0.65359859973186,-0.8388771453012902,-0.089596600348582,-1.1751393027860062,-0.0774391245749257,0.724745998079038,0.7487784163786307,-0.6290520019323518,-1.489947235519293,0.0998159720566233,-0.4982838040484684,"[np.float64(-1.60744074199894), np.float64(0.29180814285251616), np.float64(0.38010776054625134), np.float64(0.65359859973186), np.float64(-0.8388771453012902), np.float64(-0.08959660034858206), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(0.724745998079038), np.float64(0.7487784163786307), np.float64(-0.6290520019323518), np.float64(-1.4899472355192933), np.float64(0.09981597205662333), np.float64(-0.4982838040484684)]",0,-1.9099982230857644,-1.5204086227823201
S1414,32.8,100.0,100.0,7.8,1.3,1.38,1,Bachelor,2.66,80.1,Pass,B,Low Risk,1,1,0,1,2.96,1.63,0.0,32.8,1.3291539776256864,1.5106508515345007,1.721981516529664,0.5159988945251526,-0.6071857960190336,-1.9186557787017164,0.8509629433967631,-0.0774391245749257,-0.2400751869909644,-0.3120962041552225,-0.7782514504048142,2.0926828683447862,1.1648499170776607,2.827215939198209,"[np.float64(1.3291539776256864), np.float64(1.5106508515345007), np.float64(1.7219815165296641), np.float64(0.5159988945251526), np.float64(-0.6071857960190336), np.float64(-1.9186557787017164), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.24007518699096442), np.float64(-0.3120962041552225), np.float64(-0.7782514504048142), np.float64(2.0926828683447862), np.float64(1.1648499170776607), np.float64(2.827215939198209)]",0,3.744974583191736,-2.3985181165582534
S1415,23.3,78.6,52.1,4.3,1.2,2.74,1,High School,2.03,48.5,Fail,F,Medium Risk,0,0,3,2,2.14,1.25,0.26,18.31,0.3363550510622008,-0.0895475512749766,-0.7597077850767242,-1.891995946592226,-0.6458010208994097,-0.0622972096268934,0.8509629433967631,-1.1837123327881494,-0.3188753236201877,-0.3582211876566943,-0.4255982085608118,0.2945425772124512,-0.3955486535345571,0.0690586718335107,"[np.float64(0.33635505106220087), np.float64(-0.08954755127497663), np.float64(-0.7597077850767242), np.float64(-1.891995946592226), np.float64(-0.6458010208994097), np.float64(-0.06229720962689348), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.3188753236201877), np.float64(-0.35822118765669436), np.float64(-0.4255982085608118), np.float64(0.29454257721245125), np.float64(-0.39554865353455715), np.float64(0.06905867183351073)]",0,0.39409117281128814,0.31239396331395036
S1416,12.5,84.2,83.6,6.2,9.15,2.13,1,Master,2.05,53.0,Pass,D,Medium Risk,2,1,2,2,6.19,3.29,1.45,10.52,-0.7923005707152359,0.3291959560022703,0.8723008370652636,-0.584798747128506,2.424109357090489,-0.8949286266383952,0.8509629433967631,1.028834083638298,0.0703204731460981,-0.1106028551751084,1.1884685521867375,-0.672159484065733,-0.346012190975439,0.4618342320594963,"[np.float64(-0.7923005707152359), np.float64(0.3291959560022703), np.float64(0.8723008370652636), np.float64(-0.584798747128506), np.float64(2.424109357090489), np.float64(-0.8949286266383952), np.float64(0.8509629433967631), np.float64(1.0288340836382979), np.float64(0.07032047314609814), np.float64(-0.11060285517510847), np.float64(1.1884685521867377), np.float64(-0.672159484065733), np.float64(-0.34601219097543906), np.float64(0.4618342320594963)]",0,-0.925658088088179,0.7720719698775167
S1417,35.5,89.1,66.1,5.8,5.8,3.53,1,Master,2.15,54.3,Pass,D,Medium Risk,2,1,2,2,1.81,1.12,0.63,31.63,1.611317883070046,0.6955965248698601,-0.0343706196802853,-0.8599981575419209,1.13049932359789,1.0160287238798045,0.8509629433967631,1.028834083638298,-0.3505875737270703,-0.374000787275619,0.0762544817556532,1.9474914162657784,-0.0983298781798488,0.5753027272358918,"[np.float64(1.6113178830700459), np.float64(0.6955965248698601), np.float64(-0.03437061968028533), np.float64(-0.8599981575419209), np.float64(1.13049932359789), np.float64(1.0160287238798043), np.float64(0.8509629433967631), np.float64(1.0288340836382979), np.float64(-0.3505875737270703), np.float64(-0.374000787275619), np.float64(0.0762544817556532), np.float64(1.9474914162657782), np.float64(-0.09832987817984885), np.float64(0.5753027272358918)]",0,2.020978540606604,0.6442365863074897
S1418,21.2,82.8,70.4,6.1,3.6,2.36,1,Bachelor,1.97,56.7,Pass,D,Medium Risk,1,1,2,2,3.17,1.95,0.62,17.55,0.116894235716588,0.2245100791829583,0.1884115096914787,-0.65359859973186,0.2809643762296163,-0.5809856333389767,0.8509629433967631,-0.0774391245749257,-0.2198946641956755,-0.2732541127855619,0.0626908955308838,0.2002301809901896,-0.5441580412119107,0.7847830260230847,"[np.float64(0.11689423571658802), np.float64(0.2245100791829583), np.float64(0.1884115096914787), np.float64(-0.65359859973186), np.float64(0.2809643762296163), np.float64(-0.5809856333389767), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.21989466419567552), np.float64(-0.27325411278556194), np.float64(0.06269089553088388), np.float64(0.20023018099018963), np.float64(-0.5441580412119107), np.float64(0.7847830260230847)]",0,0.40771036440765224,0.10156249918048646
S1419,31.8,73.3,95.6,6.7,3.9,2.71,1,Bachelor,2.98,73.2,Pass,C,Low Risk,1,1,1,1,2.91,1.44,1.04,23.31,1.2246488274611094,-0.4858583706623702,1.4940184074050686,-0.2407994841117376,0.3968100508707444,-0.1032462957094266,0.8509629433967631,-0.0774391245749257,-0.2448800733707951,-0.3351586959059584,0.6323615169711956,0.9150188681483848,1.9574333180235484,2.224960080185032,"[np.float64(1.2246488274611094), np.float64(-0.4858583706623702), np.float64(1.4940184074050686), np.float64(-0.2407994841117376), np.float64(0.39681005087074445), np.float64(-0.10324629570942667), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.2448800733707951), np.float64(-0.3351586959059584), np.float64(0.6323615169711956), np.float64(0.9150188681483847), np.float64(1.9574333180235484), np.float64(2.2249600801850318)]",0,2.6019651397424384,-0.5086727180499259
S1420,20.7,82.9,75.2,6.3,2.5,2.29,0,High School,2.52,61.5,Pass,D,Low Risk,0,1,2,1,3.47,2.06,0.43,17.16,0.0646416606342993,0.2319876418129097,0.4370985378274006,-0.5159988945251526,-0.1438030974545206,-0.6765335008648865,-1.1751393027860062,-1.1837123327881494,-0.1910653459166913,-0.2599021438772411,-0.1950172427397333,0.1518330302971867,0.8180946791638345,1.203743623597469,"[np.float64(0.0646416606342993), np.float64(0.23198764181290976), np.float64(0.4370985378274006), np.float64(-0.5159988945251526), np.float64(-0.14380309745452063), np.float64(-0.6765335008648865), np.float64(-1.1751393027860062), np.float64(-1.1837123327881494), np.float64(-0.19106534591669136), np.float64(-0.25990214387724114), np.float64(-0.1950172427397333), np.float64(0.15183303029718676), np.float64(0.8180946791638345), np.float64(1.203743623597469)]",0,1.0539827552835248,-0.7263648046428341
S1421,40.6,96.1,75.8,4.0,8.8,4.0,1,PhD,2.78,50.6,Pass,D,Medium Risk,3,1,2,2,1.82,0.68,0.34,39.02,2.144294148909391,1.219025908966418,0.4681844163443905,-2.098395504402287,2.2889560700091724,1.6575644058394858,0.8509629433967631,2.1351072918515213,-0.3496265964511041,-0.4274086629089021,-0.3170895187626572,2.8645553742690884,1.462068692432368,0.2523539332723041,"[np.float64(2.144294148909391), np.float64(1.219025908966418), np.float64(0.46818441634439056), np.float64(-2.098395504402287), np.float64(2.2889560700091724), np.float64(1.6575644058394858), np.float64(0.8509629433967631), np.float64(2.1351072918515213), np.float64(-0.3496265964511041), np.float64(-0.42740866290890217), np.float64(-0.3170895187626572), np.float64(2.8645553742690884), np.float64(1.462068692432368), np.float64(0.2523539332723041)]",0,3.0700553451457138,0.3732812221579247
S1422,37.6,64.6,86.5,8.1,2.1,2.54,0,Bachelor,2.66,59.8,Pass,D,Medium Risk,1,1,2,2,2.24,1.48,0.74,24.29,1.8307786984156589,-1.1364063194680925,1.0225492498973836,0.7223984523352134,-0.2982639969760249,-0.3352911168437794,-1.1751393027860062,-0.0774391245749257,-0.3092655508605263,-0.3303034344847508,0.2254539302281157,1.0366322211718275,1.1648499170776607,1.0553617452898745,"[np.float64(1.8307786984156587), np.float64(-1.1364063194680925), np.float64(1.0225492498973836), np.float64(0.7223984523352134), np.float64(-0.2982639969760249), np.float64(-0.3352911168437794), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(-0.3092655508605263), np.float64(-0.33030343448475086), np.float64(0.22545393022811577), np.float64(1.0366322211718277), np.float64(1.1648499170776607), np.float64(1.0553617452898743)]",0,2.30336712710158,0.07635848444541812
S1423,17.5,82.0,57.7,5.4,1.4,4.0,1,PhD,2.1,41.8,Fail,F,Medium Risk,3,0,3,2,3.12,2.08,0.25,14.35,-0.2697748198923485,0.1646895781433519,-0.4695729189181484,-1.1351975679553352,-0.5685705711386575,1.6575644058394858,0.8509629433967631,2.1351072918515213,-0.2246995505755062,-0.2574745131666374,-0.4391617947855811,-0.1968746452088079,-0.2221710345776434,-0.515740495614068,"[np.float64(-0.2697748198923485), np.float64(0.1646895781433519), np.float64(-0.4695729189181484), np.float64(-1.1351975679553352), np.float64(-0.5685705711386575), np.float64(1.6575644058394858), np.float64(0.8509629433967631), np.float64(2.1351072918515213), np.float64(-0.2246995505755062), np.float64(-0.2574745131666374), np.float64(-0.43916179478558115), np.float64(-0.19687464520880793), np.float64(-0.22217103457764342), np.float64(-0.515740495614068)]",0,-0.3877094379978657,0.17918550578463643
S1424,29.7,69.5,48.2,7.4,0.5,3.45,0,Bachelor,2.67,53.0,Pass,D,Medium Risk,1,1,2,2,1.57,1.7,0.15,20.64,1.0051880121154966,-0.7700057506005015,-0.9617659954371608,0.2407994841117382,-0.9161075950620422,0.9068311609930506,-1.1751393027860062,-0.0774391245749257,-0.3736510283502575,-0.3035994966681092,-0.5747976570332743,0.5836845287885964,1.1896181483572192,0.4618342320594963,"[np.float64(1.0051880121154966), np.float64(-0.7700057506005015), np.float64(-0.9617659954371608), np.float64(0.2407994841117382), np.float64(-0.9161075950620422), np.float64(0.9068311609930506), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(-0.37365102835025754), np.float64(-0.3035994966681092), np.float64(-0.5747976570332743), np.float64(0.5836845287885964), np.float64(1.1896181483572192), np.float64(0.4618342320594963)]",0,1.5382945206017462,0.04974119304864776
S1425,26.5,97.9,44.1,10.1,4.6,3.19,1,Master,2.4,56.9,Pass,D,Medium Risk,2,1,2,2,1.6,2.6,0.1,25.94,0.6707715315888486,1.3536220363055338,-1.1741861653032608,2.098395504402287,0.6671166250333769,0.551939081611099,0.8509629433967631,1.028834083638298,-0.3707680965223591,-0.194356114690939,-0.642615588157121,1.2413893971806862,0.5208759038091262,0.8022397175886836,"[np.float64(0.6707715315888486), np.float64(1.3536220363055338), np.float64(-1.1741861653032608), np.float64(2.098395504402287), np.float64(0.6671166250333769), np.float64(0.551939081611099), np.float64(0.8509629433967631), np.float64(1.0288340836382979), np.float64(-0.37076809652235915), np.float64(-0.194356114690939), np.float64(-0.642615588157121), np.float64(1.2413893971806862), np.float64(0.5208759038091262), np.float64(0.8022397175886836)]",0,1.8471827252991808,-0.39801070081664003
S1426,33.7,57.2,25.7,5.6,4.0,3.09,1,Master,1.96,32.8,Fail,F,High Risk,2,0,3,0,0.74,1.14,1.71,19.28,1.4232086127738066,-1.6897459540844528,-2.127486439824295,-0.9975978627486284,0.4354252757511205,0.4154421280026559,0.8509629433967631,1.028834083638298,-0.453412142255447,-0.3715731565650152,1.5411217940307402,0.4149149776540227,-0.5689262724914698,-1.301291616066039,"[np.float64(1.4232086127738066), np.float64(-1.6897459540844528), np.float64(-2.127486439824295), np.float64(-0.9975978627486284), np.float64(0.43542527575112056), np.float64(0.41544212800265595), np.float64(0.8509629433967631), np.float64(1.0288340836382979), np.float64(-0.453412142255447), np.float64(-0.3715731565650152), np.float64(1.5411217940307402), np.float64(0.4149149776540227), np.float64(-0.5689262724914698), np.float64(-1.301291616066039)]",0,-0.1757782578052267,3.2858012392242024
S1427,10.4,71.6,100.0,3.2124999999999986,1.5,3.12,0,Bachelor,2.47,47.6,Fail,F,Medium Risk,1,0,3,2,8.77,2.03,0.43,7.45,-1.0117613860608483,-0.6129769353715345,1.721981516529664,-2.640194343653698,-0.5299553462582814,0.4563912140851891,-1.1751393027860062,-0.0774391245749257,0.3182526103453616,-0.2635435899431468,-0.1950172427397333,-1.0531319267003962,0.6942535227660399,-0.0094964402116862,"[np.float64(-1.0117613860608485), np.float64(-0.6129769353715345), np.float64(1.7219815165296641), np.float64(-2.640194343653698), np.float64(-0.5299553462582814), np.float64(0.4563912140851891), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(0.3182526103453616), np.float64(-0.26354358994314686), np.float64(-0.1950172427397333), np.float64(-1.0531319267003962), np.float64(0.6942535227660399), np.float64(-0.009496440211686245)]",0,-0.9019079437013452,-0.7200247170882672
S1428,26.9,85.7,42.9,6.6,0.1,1.26,0,PhD,1.85,32.8,Fail,F,High Risk,3,0,3,0,1.54,1.67,0.01,23.05,0.7125735916546795,0.4413593954515327,-1.2363579223372416,-0.3095993367150916,-1.0705684945835463,-2.082452123031848,-1.1751393027860062,2.1351072918515213,-0.376533960178156,-0.3072409427340149,-0.764687864180045,0.8827541010197164,-0.8413768165666184,-1.301291616066039,"[np.float64(0.7125735916546795), np.float64(0.4413593954515327), np.float64(-1.2363579223372416), np.float64(-0.30959933671509166), np.float64(-1.0705684945835465), np.float64(-2.082452123031848), np.float64(-1.1751393027860062), np.float64(2.1351072918515213), np.float64(-0.376533960178156), np.float64(-0.3072409427340149), np.float64(-0.764687864180045), np.float64(0.8827541010197164), np.float64(-0.8413768165666184), np.float64(-1.301291616066039)]",0,0.28975908272347495,0.425410816706278
S1429,30.6,100.0,60.6,8.7,5.5,2.58,0,Bachelor,3.04,68.1,Pass,C,Low Risk,1,1,1,1,1.92,1.95,0.0,30.6,1.0992426472636163,1.5106508515345007,-0.3193245060860289,1.1351975679553352,1.0146536489567617,-0.2806923354004022,-1.1751393027860062,-0.0774391245749257,-0.3400168236914427,-0.2732541127855619,-0.7782514504048142,1.819673300332976,2.1060427057009026,1.7798144452622473,"[np.float64(1.0992426472636163), np.float64(1.5106508515345007), np.float64(-0.31932450608602897), np.float64(1.1351975679553352), np.float64(1.0146536489567617), np.float64(-0.2806923354004022), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(-0.34001682369144276), np.float64(-0.27325411278556194), np.float64(-0.7782514504048142), np.float64(1.8196733003329761), np.float64(2.1060427057009026), np.float64(1.7798144452622473)]",0,3.234171298915406,-1.2261636016482793
S1430,2.4,79.0,59.5,9.9,0.0,3.48,1,High School,1.53,36.2,Fail,F,High Risk,0,0,3,0,17.5,22.35,0.0,1.9,-1.8478025873774684,-0.0596373007551729,-0.3763152833671778,1.96079579919558,-1.1091837194639227,0.9477802470755832,0.8509629433967631,-1.1837123327881494,1.1571857722638,2.202929212030297,-0.7782514504048142,-1.741860609639282,-1.6339602175125068,-1.0045278594508495,"[np.float64(-1.8478025873774684), np.float64(-0.0596373007551729), np.float64(-0.3763152833671778), np.float64(1.96079579919558), np.float64(-1.1091837194639227), np.float64(0.9477802470755832), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(1.1571857722638), np.float64(2.2029292120302975), np.float64(-0.7782514504048142), np.float64(-1.7418606096392821), np.float64(-1.6339602175125068), np.float64(-1.0045278594508495)]",0,-3.468352173409119,-1.5221371612450303
S1431,8.2,71.7,71.1,5.2,3.6,2.76,1,Bachelor,2.34,39.3,Fail,F,High Risk,1,0,3,0,7.73,4.09,1.02,5.88,-1.241672716422919,-0.605499372741583,0.2246783679613,-1.2727972731620427,0.2809643762296163,-0.0349978189052054,0.8509629433967631,-0.0774391245749257,0.2183109736448833,-0.0134976267509571,0.6052343445216569,-1.2479614820542793,0.372266516131772,-0.73394914018406,"[np.float64(-1.241672716422919), np.float64(-0.605499372741583), np.float64(0.22467836796130009), np.float64(-1.2727972731620427), np.float64(0.2809643762296163), np.float64(-0.034997818905205494), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(0.21831097364488336), np.float64(-0.013497626750957165), np.float64(0.6052343445216569), np.float64(-1.2479614820542793), np.float64(0.37226651613177203), np.float64(-0.73394914018406)]",0,-1.6263024212569341,0.41472018038155267
S1432,0.0,100.0,81.3,7.7,9.15,1.68,0,Master,1.82,37.3,Fail,F,High Risk,2,0,3,0,81.3,77.0,0.0,0.0,-2.0986149477724543,1.5106508515345007,0.7531383027501345,0.4471990419217991,2.424109357090489,-1.509164917876388,-1.1751393027860062,1.028834083638298,7.288220792927759,8.836430128755135,-0.7782514504048142,-1.977641600194937,-0.9156815104052956,-0.9085160558400536,"[np.float64(-2.0986149477724543), np.float64(1.5106508515345007), np.float64(0.7531383027501345), np.float64(0.4471990419217991), np.float64(2.424109357090489), np.float64(-1.509164917876388), np.float64(-1.1751393027860062), np.float64(1.0288340836382979), np.float64(7.288220792927759), np.float64(8.836430128755135), np.float64(-0.7782514504048142), np.float64(-1.977641600194937), np.float64(-0.9156815104052956), np.float64(-0.9085160558400536)]",1,-8.213547121896465,-6.19478663532584
S1433,17.3,58.3,82.2,6.3,1.7,2.76,1,Bachelor,1.98,55.6,Pass,D,Medium Risk,1,1,2,2,4.49,2.45,0.71,10.09,-0.2906758499252639,-1.6074927651549942,0.7997671205256202,-0.5159988945251526,-0.4527248964975293,-0.0349978189052054,0.8509629433967631,-0.0774391245749257,-0.0930456637681453,-0.2125633450204673,0.1847631715538077,-0.7255204450862233,-0.5193898099323517,0.688771222412288,"[np.float64(-0.29067584992526396), np.float64(-1.6074927651549942), np.float64(0.7997671205256202), np.float64(-0.5159988945251526), np.float64(-0.4527248964975293), np.float64(-0.034997818905205494), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.09304566376814531), np.float64(-0.21256334502046736), np.float64(0.18476317155380775), np.float64(-0.7255204450862233), np.float64(-0.5193898099323517), np.float64(0.688771222412288)]",0,-0.47285559998526705,0.36215887212460457
S1434,27.2,47.0,53.3,6.8,0.8,4.0,0,High School,1.49,21.0,Fail,F,High Risk,0,0,3,0,1.89,1.71,0.42,12.78,0.7439251367040528,-2.4524573423394376,-0.6975360280427438,-0.1719996315083841,-0.8002619204209138,1.6575644058394858,-1.1751393027860062,-1.1837123327881494,-0.3428997555193412,-0.3023856813128073,-0.2085808289645026,-0.391704200562691,-1.7330331426307428,-2.331236418436401,"[np.float64(0.7439251367040528), np.float64(-2.4524573423394376), np.float64(-0.6975360280427438), np.float64(-0.17199963150838418), np.float64(-0.8002619204209138), np.float64(1.6575644058394858), np.float64(-1.1751393027860062), np.float64(-1.1837123327881494), np.float64(-0.3428997555193412), np.float64(-0.30238568131280735), np.float64(-0.20858082896450264), np.float64(-0.39170420056269106), np.float64(-1.7330331426307428), np.float64(-2.331236418436401)]",0,-1.3020233509968564,2.310879907783345
